z[nm],potential[V]
2.687000000000002819e-08,1.277798458121809366e-01
2.765200000000001494e-08,1.277798458257925207e-01
2.843400000000002816e-08,1.277798458394040770e-01
2.921600000000001492e-08,1.277798458530156334e-01
2.999800000000002814e-08,1.277798458666271897e-01
3.078000000000001489e-08,1.277798458802387183e-01
3.156200000000002811e-08,1.277798458938503023e-01
3.234400000000001487e-08,1.277798459074618587e-01
3.312600000000002809e-08,1.277798459210734427e-01
3.390800000000001484e-08,1.277798459346849991e-01
3.469000000000002807e-08,1.277798459482965276e-01
3.547200000000001482e-08,1.277798459619080840e-01
3.625400000000002804e-08,1.277798459755196403e-01
3.703600000000001479e-08,1.277798459891312244e-01
3.781800000000002802e-08,1.277798460027427807e-01
3.860000000000001477e-08,1.277798460163543370e-01
3.938200000000002799e-08,1.277798460299658934e-01
4.016400000000001475e-08,1.277798460435774497e-01
4.094600000000002797e-08,1.277798460571890060e-01
4.172800000000001472e-08,1.277798460708005623e-01
4.251000000000002794e-08,1.277798460844121187e-01
4.329200000000001470e-08,1.277798460980236750e-01
4.407400000000000145e-08,1.277798461116352591e-01
4.485600000000004114e-08,1.277798461252467876e-01
4.563800000000002790e-08,1.277798461388583717e-01
4.642000000000001465e-08,1.277798461524699003e-01
4.720200000000000140e-08,1.277798461660814844e-01
4.798400000000004110e-08,1.277798461796930407e-01
4.876600000000002785e-08,1.277798461933045970e-01
4.954800000000001460e-08,1.277798462069161534e-01
5.033000000000000135e-08,1.277798462205277097e-01
5.111200000000004105e-08,1.277798462341392660e-01
5.189400000000002780e-08,1.277798462477508223e-01
5.267600000000001455e-08,1.277798462613624064e-01
5.345800000000000131e-08,1.277798462749739350e-01
5.424000000000004100e-08,1.277798462885855191e-01
5.502200000000002775e-08,1.277798463021970476e-01
5.580400000000001450e-08,1.277798463158086040e-01
5.658600000000000126e-08,1.277798463294201881e-01
5.736800000000004095e-08,1.277798463430317166e-01
5.815000000000002770e-08,1.277798463566433007e-01
5.893200000000001446e-08,1.277798463702548570e-01
5.971400000000000121e-08,1.277798463838664134e-01
6.049600000000004090e-08,1.277798463974779697e-01
6.127800000000002765e-08,1.277798464110894983e-01
6.206000000000001441e-08,1.277798464247010823e-01
6.284200000000000116e-08,1.277798464383126387e-01
6.362400000000004085e-08,1.277798464519242227e-01
6.440600000000002761e-08,1.277798464655357791e-01
6.518800000000001436e-08,1.277798464791473076e-01
6.597000000000000111e-08,1.277798464927588640e-01
6.675200000000004080e-08,1.277798465063704203e-01
6.753400000000002756e-08,1.277798465199820044e-01
6.831600000000001431e-08,1.277798465335935607e-01
6.909800000000000106e-08,1.277798465472051170e-01
6.988000000000004076e-08,1.277798465608166734e-01
7.066200000000002751e-08,1.277798465744282297e-01
7.144400000000001426e-08,1.277798465880397860e-01
7.222600000000000102e-08,1.277798466016513701e-01
7.300800000000004071e-08,1.277798466152628987e-01
7.379000000000002746e-08,1.277798466288744828e-01
7.457200000000001421e-08,1.277798466424860391e-01
7.535400000000000097e-08,1.277798466560975676e-01
7.613600000000004066e-08,1.277798466697091517e-01
7.691800000000002741e-08,1.277798466833206803e-01
7.770000000000001417e-08,1.277798466969322644e-01
7.848200000000000092e-08,1.277798467105438207e-01
7.926400000000004061e-08,1.277798467241554048e-01
8.004600000000002736e-08,1.277798467377669334e-01
8.082800000000001412e-08,1.277798467513784897e-01
8.161000000000000087e-08,1.277798467649900460e-01
8.239200000000004056e-08,1.277798467786016023e-01
8.317400000000002732e-08,1.277798467922131864e-01
8.395600000000001407e-08,1.277798468058247428e-01
8.473800000000000082e-08,1.277798468194362991e-01
8.552000000000004051e-08,1.277798468330478276e-01
8.630200000000002727e-08,1.277798468466593840e-01
8.708400000000001402e-08,1.277798468602709681e-01
8.786600000000000077e-08,1.277798468738825244e-01
8.864800000000004047e-08,1.277798468874940807e-01
8.943000000000002722e-08,1.277798469011056370e-01
9.021200000000001397e-08,1.277798469147171934e-01
9.099400000000000073e-08,1.277798469283287497e-01
9.177600000000004042e-08,1.277798469419403060e-01
9.255800000000002717e-08,1.277798469555518623e-01
9.334000000000001392e-08,1.277798469691634187e-01
9.412200000000000068e-08,1.277798469827750028e-01
9.490400000000004037e-08,1.277798469963865591e-01
9.568600000000002712e-08,1.277798470099980876e-01
9.646800000000001388e-08,1.277798470236096440e-01
9.725000000000000063e-08,1.277798470372212281e-01
9.803200000000004032e-08,1.277798470508327844e-01
9.881400000000002707e-08,1.277798470644443685e-01
9.959600000000001383e-08,1.277798470780558970e-01
1.003780000000000006e-07,1.277798470916674534e-01
1.011600000000000403e-07,1.277798471052790097e-01
1.019420000000000270e-07,1.277798471188905660e-01
1.027240000000000138e-07,1.277798471325021501e-01
1.035060000000000005e-07,1.277798471461136787e-01
1.042880000000000402e-07,1.277798471597252628e-01
1.050700000000000270e-07,1.277798471733368191e-01
1.058520000000000137e-07,1.277798471869483754e-01
1.066340000000000534e-07,1.277798472005599317e-01
1.074160000000000402e-07,1.277798472141714603e-01
1.081980000000000269e-07,1.277798472277830444e-01
1.089800000000000137e-07,1.277798472413946007e-01
1.097620000000000534e-07,1.277798472550061848e-01
1.105440000000000401e-07,1.277798472686177134e-01
1.113260000000000269e-07,1.277798472822292697e-01
1.121080000000000136e-07,1.277798472958408260e-01
1.128900000000000533e-07,1.277798473094523823e-01
1.136720000000000401e-07,1.277798473230639664e-01
1.144540000000000268e-07,1.277798473366755228e-01
1.152360000000000136e-07,1.277798473502870791e-01
1.160180000000000533e-07,1.277798473638986076e-01
1.168000000000000400e-07,1.277798473775101917e-01
1.175820000000000268e-07,1.277798473911217481e-01
1.183640000000000135e-07,1.277798474047333044e-01
1.191460000000000532e-07,1.277798474183448607e-01
1.199280000000000400e-07,1.277798474319564170e-01
1.207100000000000267e-07,1.277798474455679734e-01
1.214920000000000135e-07,1.277798474591795297e-01
1.222740000000000532e-07,1.277798474727911138e-01
1.230560000000000399e-07,1.277798474864026423e-01
1.238380000000000267e-07,1.277798475000142264e-01
1.246200000000000134e-07,1.277798475136257828e-01
1.254020000000000531e-07,1.277798475272373391e-01
1.261840000000000399e-07,1.277798475408488954e-01
1.269660000000000266e-07,1.277798475544604240e-01
1.277480000000000134e-07,1.277798475680720081e-01
1.285300000000000531e-07,1.277798475816835644e-01
1.293120000000000398e-07,1.277798475952951485e-01
1.300940000000000266e-07,1.277798476089067048e-01
1.308760000000000133e-07,1.277798476225182334e-01
1.316580000000000530e-07,1.277798476361297897e-01
1.324400000000000398e-07,1.277798476497413738e-01
1.332220000000000265e-07,1.277798476633529301e-01
1.340040000000000133e-07,1.277798476769644864e-01
1.347860000000000530e-07,1.277798476905760428e-01
1.355680000000000397e-07,1.277798477041875991e-01
1.363500000000000265e-07,1.277798477177991554e-01
1.371320000000000132e-07,1.277798477314107117e-01
1.379140000000000529e-07,1.277798477450222403e-01
1.386960000000000397e-07,1.277798477586338244e-01
1.394780000000000264e-07,1.277798477722453807e-01
1.402600000000000132e-07,1.277798477858569648e-01
1.410420000000000529e-07,1.277798477994684934e-01
1.418240000000000396e-07,1.277798478130800497e-01
1.426060000000000264e-07,1.277798478266916060e-01
1.433880000000000131e-07,1.277798478403031623e-01
1.441700000000000528e-07,1.277798478539147464e-01
1.449520000000000396e-07,1.277798478675263028e-01
1.457340000000000263e-07,1.277798478811378591e-01
1.465160000000000131e-07,1.277798478947493876e-01
1.472980000000000528e-07,1.277798479083609717e-01
1.480800000000000395e-07,1.277798479219725281e-01
1.488620000000000263e-07,1.277798479355841121e-01
1.496440000000000131e-07,1.277798479491956407e-01
1.504260000000000527e-07,1.277798479628072248e-01
1.512080000000000395e-07,1.277798479764187534e-01
1.519900000000000263e-07,1.277798479900303097e-01
1.527720000000000130e-07,1.277798480036418938e-01
1.535540000000000527e-07,1.277798480172534223e-01
1.543360000000000395e-07,1.277798480308650064e-01
1.551180000000000262e-07,1.277798480444765628e-01
1.559000000000000130e-07,1.277798480580881191e-01
1.566820000000000526e-07,1.277798480716996754e-01
1.574640000000000394e-07,1.277798480853112317e-01
1.582460000000000262e-07,1.277798480989227881e-01
1.590280000000000129e-07,1.277798481125343444e-01
1.598100000000000526e-07,1.277798481261459285e-01
1.605920000000000394e-07,1.277798481397574848e-01
1.613740000000000261e-07,1.277798481533690134e-01
1.621560000000000129e-07,1.277798481669805697e-01
1.629380000000000526e-07,1.277798481805921538e-01
1.637200000000000393e-07,1.277798481942037101e-01
1.645020000000000261e-07,1.277798482078152664e-01
1.652840000000000128e-07,1.277798482214268228e-01
1.660660000000000525e-07,1.277798482350383791e-01
1.668480000000000393e-07,1.277798482486499354e-01
1.676300000000000260e-07,1.277798482622614917e-01
1.684120000000000128e-07,1.277798482758730758e-01
1.691940000000000525e-07,1.277798482894846044e-01
1.699760000000000392e-07,1.277798483030961607e-01
1.707580000000000260e-07,1.277798483167077448e-01
1.715400000000000127e-07,1.277798483303192734e-01
1.723220000000000524e-07,1.277798483439308574e-01
1.731040000000000392e-07,1.277798483575423860e-01
1.738860000000000259e-07,1.277798483711539701e-01
1.746680000000000127e-07,1.277798483847655264e-01
1.754500000000000524e-07,1.277798483983771105e-01
1.762320000000000391e-07,1.277798484119886391e-01
1.770140000000000259e-07,1.277798484256001676e-01
1.777960000000000126e-07,1.277798484392117517e-01
1.785780000000000523e-07,1.277798484528233081e-01
1.793600000000000391e-07,1.277798484664348921e-01
1.801420000000000258e-07,1.277798484800464207e-01
1.809240000000000126e-07,1.277798484936580048e-01
1.817060000000000523e-07,1.277798485072695334e-01
1.824880000000000390e-07,1.277798485208811174e-01
1.832700000000000258e-07,1.277798485344926738e-01
1.840520000000000125e-07,1.277798485481042301e-01
1.848340000000000522e-07,1.277798485617157864e-01
1.856160000000000390e-07,1.277798485753273428e-01
1.863980000000000257e-07,1.277798485889388991e-01
1.871800000000000125e-07,1.277798486025504554e-01
1.879620000000000522e-07,1.277798486161620117e-01
1.887440000000000389e-07,1.277798486297735681e-01
1.895260000000000257e-07,1.277798486433851521e-01
1.903080000000000124e-07,1.277798486569967085e-01
1.910900000000000521e-07,1.277798486706082648e-01
1.918720000000000389e-07,1.277798486842197934e-01
1.926540000000000256e-07,1.277798486978313497e-01
1.934360000000000124e-07,1.277798487114429338e-01
1.942180000000000521e-07,1.277798487250544901e-01
1.950000000000000124e-07,1.277798487386660742e-01
