z[nm],potential[V]
3.547200000000001482e-08,-2.422066843257821567e-01
3.625400000000002804e-08,-2.422066843533673131e-01
3.703600000000001479e-08,-2.422066843809524972e-01
3.781800000000002802e-08,-2.422066844085375981e-01
3.860000000000001477e-08,-2.422066844361226989e-01
3.938200000000002799e-08,-2.422066844637078276e-01
4.016400000000001475e-08,-2.422066844912929839e-01
4.094600000000002797e-08,-2.422066845188780848e-01
4.172800000000001472e-08,-2.422066845464632412e-01
4.251000000000002794e-08,-2.422066845740483698e-01
4.329200000000001470e-08,-2.422066846016334707e-01
4.407400000000000145e-08,-2.422066846292186271e-01
4.485600000000004114e-08,-2.422066846568037835e-01
4.563800000000002790e-08,-2.422066846843889121e-01
4.642000000000001465e-08,-2.422066847119740129e-01
4.720200000000000140e-08,-2.422066847395591416e-01
4.798400000000004110e-08,-2.422066847671442980e-01
4.876600000000002785e-08,-2.422066847947294543e-01
4.954800000000001460e-08,-2.422066848223145552e-01
5.033000000000000135e-08,-2.422066848498996838e-01
5.111200000000004105e-08,-2.422066848774847847e-01
5.189400000000002780e-08,-2.422066849050699411e-01
5.267600000000001455e-08,-2.422066849326550975e-01
5.345800000000000131e-08,-2.422066849602402261e-01
5.424000000000004100e-08,-2.422066849878253270e-01
5.502200000000002775e-08,-2.422066850154104833e-01
5.580400000000001450e-08,-2.422066850429955842e-01
5.658600000000000126e-08,-2.422066850705807406e-01
5.736800000000004095e-08,-2.422066850981658692e-01
5.815000000000002770e-08,-2.422066851257509701e-01
5.893200000000001446e-08,-2.422066851533360987e-01
5.971400000000000121e-08,-2.422066851809212551e-01
6.049600000000004090e-08,-2.422066852085064115e-01
6.127800000000002765e-08,-2.422066852360915123e-01
6.206000000000001441e-08,-2.422066852636766410e-01
6.284200000000000116e-08,-2.422066852912617974e-01
6.362400000000004085e-08,-2.422066853188468982e-01
6.440600000000002761e-08,-2.422066853464320546e-01
6.518800000000001436e-08,-2.422066853740171832e-01
6.597000000000000111e-08,-2.422066854016022841e-01
6.675200000000004080e-08,-2.422066854291874127e-01
6.753400000000002756e-08,-2.422066854567725691e-01
6.831600000000001431e-08,-2.422066854843577255e-01
6.909800000000000106e-08,-2.422066855119428264e-01
6.988000000000004076e-08,-2.422066855395279272e-01
7.066200000000002751e-08,-2.422066855671131114e-01
7.144400000000001426e-08,-2.422066855946982122e-01
7.222600000000000102e-08,-2.422066856222833686e-01
7.300800000000004071e-08,-2.422066856498684695e-01
7.379000000000002746e-08,-2.422066856774535981e-01
7.457200000000001421e-08,-2.422066857050387545e-01
7.535400000000000097e-08,-2.422066857326238554e-01
7.613600000000004066e-08,-2.422066857602090117e-01
7.691800000000002741e-08,-2.422066857877941404e-01
7.770000000000001417e-08,-2.422066858153792412e-01
7.848200000000000092e-08,-2.422066858429643976e-01
7.926400000000004061e-08,-2.422066858705495263e-01
8.004600000000002736e-08,-2.422066858981346826e-01
8.082800000000001412e-08,-2.422066859257198390e-01
8.161000000000000087e-08,-2.422066859533049121e-01
8.239200000000004056e-08,-2.422066859808900685e-01
8.317400000000002732e-08,-2.422066860084751694e-01
8.395600000000001407e-08,-2.422066860360603258e-01
8.473800000000000082e-08,-2.422066860636454544e-01
8.552000000000004051e-08,-2.422066860912305553e-01
8.630200000000002727e-08,-2.422066861188157116e-01
8.708400000000001402e-08,-2.422066861464008403e-01
8.786600000000000077e-08,-2.422066861739859966e-01
8.864800000000004047e-08,-2.422066862015711530e-01
8.943000000000002722e-08,-2.422066862291561984e-01
9.021200000000001397e-08,-2.422066862567413548e-01
9.099400000000000073e-08,-2.422066862843264834e-01
9.177600000000004042e-08,-2.422066863119116398e-01
9.255800000000002717e-08,-2.422066863394967962e-01
9.334000000000001392e-08,-2.422066863670818693e-01
9.412200000000000068e-08,-2.422066863946670257e-01
9.490400000000004037e-08,-2.422066864222521265e-01
9.568600000000002712e-08,-2.422066864498372829e-01
9.646800000000001388e-08,-2.422066864774224393e-01
9.725000000000000063e-08,-2.422066865050075124e-01
9.803200000000004032e-08,-2.422066865325926688e-01
9.881400000000002707e-08,-2.422066865601777974e-01
9.959600000000001383e-08,-2.422066865877629538e-01
1.003780000000000006e-07,-2.422066866153481102e-01
1.011600000000000403e-07,-2.422066866429331833e-01
1.019420000000000270e-07,-2.422066866705183397e-01
1.027240000000000138e-07,-2.422066866981034405e-01
1.035060000000000005e-07,-2.422066867256885969e-01
1.042880000000000402e-07,-2.422066867532737533e-01
1.050700000000000270e-07,-2.422066867808588264e-01
1.058520000000000137e-07,-2.422066868084439828e-01
1.066340000000000534e-07,-2.422066868360291392e-01
1.074160000000000402e-07,-2.422066868636142678e-01
1.081980000000000269e-07,-2.422066868911994242e-01
1.089800000000000137e-07,-2.422066869187844695e-01
1.097620000000000534e-07,-2.422066869463696259e-01
1.105440000000000401e-07,-2.422066869739547545e-01
1.113260000000000269e-07,-2.422066870015399109e-01
1.121080000000000136e-07,-2.422066870291250673e-01
1.128900000000000533e-07,-2.422066870567101404e-01
1.136720000000000401e-07,-2.422066870842952968e-01
1.144540000000000268e-07,-2.422066871118804532e-01
1.152360000000000136e-07,-2.422066871394655541e-01
1.160180000000000533e-07,-2.422066871670507104e-01
1.168000000000000400e-07,-2.422066871946357836e-01
1.175820000000000268e-07,-2.422066872222209399e-01
