r[nm],potential[V]
1.870000000000000466e-07,-9.167837239745524336e-02
1.880000000000000423e-07,-9.167837239717560593e-02
1.890000000000000380e-07,-9.167837239689595463e-02
1.900000000000000602e-07,-9.167837239661630333e-02
1.910000000000000559e-07,-9.167837239633665203e-02
1.920000000000000517e-07,-9.167837239605701460e-02
1.930000000000000474e-07,-9.167837239577734942e-02
1.940000000000000431e-07,-9.167837239549771200e-02
1.950000000000000653e-07,-9.167837239521806070e-02
1.960000000000000610e-07,-9.167837239493840940e-02
1.970000000000000567e-07,-9.167837239465877197e-02
1.980000000000000525e-07,-9.167837239437912067e-02
1.990000000000000482e-07,-9.167837239409946937e-02
2.000000000000000439e-07,-9.167837239381983194e-02
2.010000000000000661e-07,-9.167837239354019452e-02
2.020000000000000618e-07,-9.167837239326051546e-02
2.030000000000000575e-07,-9.167837239298089191e-02
2.040000000000000532e-07,-9.167837239270124061e-02
2.050000000000000490e-07,-9.167837239242160319e-02
2.060000000000000447e-07,-9.167837239214193801e-02
2.070000000000000669e-07,-9.167837239186230058e-02
2.080000000000000626e-07,-9.167837239158264928e-02
2.090000000000000583e-07,-9.167837239130299798e-02
2.100000000000000540e-07,-9.167837239102336055e-02
2.110000000000000497e-07,-9.167837239074370925e-02
2.120000000000000455e-07,-9.167837239046405795e-02
2.130000000000000677e-07,-9.167837239018442053e-02
2.140000000000000634e-07,-9.167837238990478310e-02
2.150000000000000591e-07,-9.167837238962511792e-02
2.160000000000000548e-07,-9.167837238934548050e-02
2.170000000000000505e-07,-9.167837238906582920e-02
2.180000000000000463e-07,-9.167837238878619177e-02
2.190000000000000684e-07,-9.167837238850654047e-02
2.200000000000000642e-07,-9.167837238822688917e-02
2.210000000000000599e-07,-9.167837238794725174e-02
2.220000000000000556e-07,-9.167837238766758656e-02
2.230000000000000513e-07,-9.167837238738794914e-02
2.240000000000000470e-07,-9.167837238710829784e-02
2.250000000000000692e-07,-9.167837238682864653e-02
2.260000000000000649e-07,-9.167837238654900911e-02
2.270000000000000607e-07,-9.167837238626937169e-02
2.280000000000000564e-07,-9.167837238598970651e-02
2.290000000000000521e-07,-9.167837238571006908e-02
2.300000000000000743e-07,-9.167837238543041778e-02
2.310000000000000700e-07,-9.167837238515076648e-02
2.320000000000000657e-07,-9.167837238487112905e-02
2.330000000000000615e-07,-9.167837238459147775e-02
2.340000000000000572e-07,-9.167837238431184033e-02
2.350000000000000529e-07,-9.167837238403218902e-02
2.360000000000000751e-07,-9.167837238375255160e-02
2.370000000000000708e-07,-9.167837238347288642e-02
2.380000000000000665e-07,-9.167837238319323512e-02
2.390000000000000622e-07,-9.167837238291359769e-02
2.400000000000000844e-07,-9.167837238263396027e-02
2.410000000000000537e-07,-9.167837238235429509e-02
2.420000000000000759e-07,-9.167837238207465766e-02
2.430000000000000451e-07,-9.167837238179500636e-02
2.440000000000000673e-07,-9.167837238151535506e-02
2.450000000000000895e-07,-9.167837238123571764e-02
2.460000000000000587e-07,-9.167837238095606633e-02
2.470000000000000809e-07,-9.167837238067641503e-02
2.480000000000000502e-07,-9.167837238039677761e-02
2.490000000000000724e-07,-9.167837238011714018e-02
2.500000000000000416e-07,-9.167837237983748888e-02
2.510000000000000638e-07,-9.167837237955783758e-02
2.520000000000000860e-07,-9.167837237927818628e-02
2.530000000000000553e-07,-9.167837237899854885e-02
2.540000000000000774e-07,-9.167837237871889755e-02
2.550000000000000467e-07,-9.167837237843924625e-02
2.560000000000000689e-07,-9.167837237815960882e-02
2.570000000000000911e-07,-9.167837237787994364e-02
2.580000000000000603e-07,-9.167837237760032010e-02
2.590000000000000825e-07,-9.167837237732066880e-02
2.600000000000000518e-07,-9.167837237704100362e-02
2.610000000000000740e-07,-9.167837237676136619e-02
2.620000000000000961e-07,-9.167837237648172877e-02
2.630000000000000654e-07,-9.167837237620207747e-02
2.640000000000000876e-07,-9.167837237592242616e-02
2.650000000000000568e-07,-9.167837237564277486e-02
2.660000000000000790e-07,-9.167837237536313744e-02
2.670000000000000483e-07,-9.167837237508348613e-02
2.680000000000000705e-07,-9.167837237480383483e-02
2.690000000000000926e-07,-9.167837237452419741e-02
2.700000000000000619e-07,-9.167837237424453223e-02
2.710000000000000841e-07,-9.167837237396490868e-02
2.720000000000000533e-07,-9.167837237368524350e-02
2.730000000000000755e-07,-9.167837237340559220e-02
2.740000000000000977e-07,-9.167837237312595478e-02
2.750000000000000670e-07,-9.167837237284631735e-02
2.760000000000000892e-07,-9.167837237256665217e-02
2.770000000000000584e-07,-9.167837237228701475e-02
2.780000000000000806e-07,-9.167837237200736344e-02
2.790000000000000498e-07,-9.167837237172772602e-02
2.800000000000000720e-07,-9.167837237144807472e-02
2.810000000000000942e-07,-9.167837237116842342e-02
2.820000000000000635e-07,-9.167837237088878599e-02
2.830000000000000857e-07,-9.167837237060912081e-02
2.840000000000000549e-07,-9.167837237032948339e-02
2.850000000000000771e-07,-9.167837237004983209e-02
2.860000000000000993e-07,-9.167837236977018078e-02
2.870000000000000685e-07,-9.167837236949054336e-02
2.880000000000000907e-07,-9.167837236921089206e-02
2.890000000000000600e-07,-9.167837236893124075e-02
2.900000000000000822e-07,-9.167837236865160333e-02
2.910000000000001044e-07,-9.167837236837196591e-02
2.920000000000000736e-07,-9.167837236809228685e-02
2.930000000000000958e-07,-9.167837236781266330e-02
2.940000000000000650e-07,-9.167837236753301200e-02
2.950000000000000872e-07,-9.167837236725337458e-02
2.960000000000000565e-07,-9.167837236697370940e-02
2.970000000000000787e-07,-9.167837236669407197e-02
2.980000000000001009e-07,-9.167837236641442067e-02
2.990000000000000701e-07,-9.167837236613476937e-02
3.000000000000000923e-07,-9.167837236585513194e-02
3.010000000000000616e-07,-9.167837236557548064e-02
3.020000000000000837e-07,-9.167837236529582934e-02
3.030000000000001059e-07,-9.167837236501619191e-02
3.040000000000000752e-07,-9.167837236473654061e-02
3.050000000000000974e-07,-9.167837236445687543e-02
3.060000000000000666e-07,-9.167837236417725189e-02
3.070000000000000888e-07,-9.167837236389760058e-02
3.080000000000000581e-07,-9.167837236361796316e-02
3.090000000000000802e-07,-9.167837236333829798e-02
3.100000000000001024e-07,-9.167837236305866055e-02
3.110000000000000717e-07,-9.167837236277900925e-02
3.120000000000000939e-07,-9.167837236249935795e-02
3.130000000000000631e-07,-9.167837236221972053e-02
3.140000000000000853e-07,-9.167837236194006922e-02
3.150000000000001075e-07,-9.167837236166041792e-02
3.160000000000000768e-07,-9.167837236138078050e-02
3.170000000000000989e-07,-9.167837236110112920e-02
3.180000000000000682e-07,-9.167837236082147789e-02
3.190000000000000904e-07,-9.167837236054184047e-02
3.200000000000001126e-07,-9.167837236026218917e-02
3.210000000000000818e-07,-9.167837235998252399e-02
3.220000000000001040e-07,-9.167837235970290044e-02
3.230000000000000733e-07,-9.167837235942324914e-02
3.240000000000000955e-07,-9.167837235914361171e-02
3.250000000000000647e-07,-9.167837235886394653e-02
3.260000000000000869e-07,-9.167837235858430911e-02
3.270000000000001091e-07,-9.167837235830465781e-02
3.280000000000000783e-07,-9.167837235802500651e-02
3.290000000000001005e-07,-9.167837235774535520e-02
3.300000000000000698e-07,-9.167837235746571778e-02
3.310000000000000920e-07,-9.167837235718606648e-02
3.320000000000001141e-07,-9.167837235690642905e-02
3.330000000000000834e-07,-9.167837235662677775e-02
3.340000000000001056e-07,-9.167837235634711257e-02
3.350000000000000748e-07,-9.167837235606748902e-02
3.360000000000000970e-07,-9.167837235578783772e-02
3.370000000000000663e-07,-9.167837235550817254e-02
3.380000000000000885e-07,-9.167837235522853512e-02
3.390000000000001107e-07,-9.167837235494889769e-02
3.400000000000000799e-07,-9.167837235466924639e-02
3.410000000000001021e-07,-9.167837235438959509e-02
3.420000000000000713e-07,-9.167837235410994379e-02
3.430000000000000935e-07,-9.167837235383030636e-02
3.440000000000001157e-07,-9.167837235355065506e-02
3.450000000000000850e-07,-9.167837235327100376e-02
3.460000000000001072e-07,-9.167837235299136633e-02
3.470000000000000764e-07,-9.167837235271170115e-02
3.480000000000000986e-07,-9.167837235243207761e-02
3.490000000000000679e-07,-9.167837235215241243e-02
3.500000000000000900e-07,-9.167837235187276113e-02
3.510000000000001122e-07,-9.167837235159312370e-02
3.520000000000000815e-07,-9.167837235131348628e-02
3.530000000000001037e-07,-9.167837235103382110e-02
3.540000000000000729e-07,-9.167837235075418367e-02
3.550000000000000951e-07,-9.167837235047454625e-02
3.560000000000001173e-07,-9.167837235019489495e-02
3.570000000000000865e-07,-9.167837234991524364e-02
3.580000000000001087e-07,-9.167837234963559234e-02
3.590000000000000780e-07,-9.167837234935595492e-02
3.600000000000001002e-07,-9.167837234907628974e-02
3.610000000000001224e-07,-9.167837234879666619e-02
3.620000000000000916e-07,-9.167837234851701489e-02
3.630000000000001138e-07,-9.167837234823734971e-02
3.640000000000000831e-07,-9.167837234795771229e-02
3.650000000000001052e-07,-9.167837234767807486e-02
3.660000000000000745e-07,-9.167837234739842356e-02
3.670000000000000967e-07,-9.167837234711877226e-02
3.680000000000001189e-07,-9.167837234683913483e-02
3.690000000000000881e-07,-9.167837234655948353e-02
3.700000000000001103e-07,-9.167837234627984611e-02
3.710000000000000796e-07,-9.167837234600019480e-02
3.720000000000001018e-07,-9.167837234572054350e-02
3.730000000000001239e-07,-9.167837234544087832e-02
3.740000000000000932e-07,-9.167837234516125478e-02
3.750000000000001154e-07,-9.167837234488160347e-02
3.760000000000000846e-07,-9.167837234460193829e-02
3.770000000000001068e-07,-9.167837234432230087e-02
3.780000000000000761e-07,-9.167837234404266344e-02
3.790000000000000983e-07,-9.167837234376301214e-02
3.800000000000001204e-07,-9.167837234348337472e-02
3.810000000000000897e-07,-9.167837234320372342e-02
3.820000000000001119e-07,-9.167837234292405824e-02
3.830000000000000811e-07,-9.167837234264443469e-02
3.840000000000001033e-07,-9.167837234236478339e-02
3.850000000000001255e-07,-9.167837234208513209e-02
3.860000000000000948e-07,-9.167837234180548078e-02
3.870000000000001170e-07,-9.167837234152584336e-02
3.880000000000000862e-07,-9.167837234124619206e-02
3.890000000000001084e-07,-9.167837234096654075e-02
3.900000000000001306e-07,-9.167837234068690333e-02
3.910000000000000998e-07,-9.167837234040725203e-02
3.920000000000001220e-07,-9.167837234012760073e-02
3.930000000000000913e-07,-9.167837233984796330e-02
3.940000000000001135e-07,-9.167837233956831200e-02
3.950000000000000827e-07,-9.167837233928864682e-02
3.960000000000001049e-07,-9.167837233900902327e-02
3.970000000000001271e-07,-9.167837233872937197e-02
3.980000000000000963e-07,-9.167837233844970679e-02
3.990000000000001185e-07,-9.167837233817006937e-02
4.000000000000000878e-07,-9.167837233789043194e-02
4.010000000000001100e-07,-9.167837233761078064e-02
4.020000000000001322e-07,-9.167837233733112934e-02
4.030000000000001014e-07,-9.167837233705149191e-02
4.040000000000001236e-07,-9.167837233677184061e-02
4.050000000000000928e-07,-9.167837233649218931e-02
4.060000000000001150e-07,-9.167837233621253801e-02
4.070000000000000843e-07,-9.167837233593290058e-02
4.080000000000001065e-07,-9.167837233565323540e-02
4.090000000000001287e-07,-9.167837233537361186e-02
4.100000000000000979e-07,-9.167837233509396055e-02
4.110000000000001201e-07,-9.167837233481429537e-02
4.120000000000000894e-07,-9.167837233453465795e-02
4.130000000000001115e-07,-9.167837233425502053e-02
4.140000000000001337e-07,-9.167837233397538310e-02
4.150000000000001030e-07,-9.167837233369571792e-02
4.160000000000001252e-07,-9.167837233341608050e-02
4.170000000000000944e-07,-9.167837233313642920e-02
4.180000000000001166e-07,-9.167837233285677789e-02
4.190000000000001388e-07,-9.167837233257712659e-02
4.200000000000001080e-07,-9.167837233229748917e-02
4.210000000000001302e-07,-9.167837233201783786e-02
4.220000000000000995e-07,-9.167837233173820044e-02
4.230000000000001217e-07,-9.167837233145854914e-02
4.240000000000000909e-07,-9.167837233117888396e-02
4.250000000000001131e-07,-9.167837233089926041e-02
4.260000000000001353e-07,-9.167837233061960911e-02
4.270000000000001046e-07,-9.167837233033994393e-02
4.280000000000001267e-07,-9.167837233006030651e-02
4.290000000000000960e-07,-9.167837232978066908e-02
4.300000000000001182e-07,-9.167837232950101778e-02
4.310000000000001404e-07,-9.167837232922136648e-02
4.320000000000001096e-07,-9.167837232894171517e-02
4.330000000000001318e-07,-9.167837232866207775e-02
4.340000000000001011e-07,-9.167837232838242645e-02
4.350000000000001233e-07,-9.167837232810277515e-02
4.360000000000000925e-07,-9.167837232782313772e-02
4.370000000000001147e-07,-9.167837232754347254e-02
4.380000000000001369e-07,-9.167837232726384900e-02
4.390000000000001061e-07,-9.167837232698418382e-02
4.400000000000001283e-07,-9.167837232670453251e-02
4.410000000000000976e-07,-9.167837232642489509e-02
4.420000000000001198e-07,-9.167837232614525766e-02
4.430000000000001419e-07,-9.167837232586559248e-02
4.440000000000001112e-07,-9.167837232558595506e-02
4.450000000000001334e-07,-9.167837232530630376e-02
4.460000000000001026e-07,-9.167837232502666633e-02
4.470000000000001248e-07,-9.167837232474701503e-02
4.480000000000000941e-07,-9.167837232446736373e-02
4.490000000000001163e-07,-9.167837232418772631e-02
4.500000000000001385e-07,-9.167837232390806113e-02
4.510000000000001077e-07,-9.167837232362842370e-02
4.520000000000001299e-07,-9.167837232334877240e-02
4.530000000000000991e-07,-9.167837232306912110e-02
4.540000000000001213e-07,-9.167837232278948367e-02
4.550000000000001435e-07,-9.167837232250983237e-02
4.560000000000001128e-07,-9.167837232223018107e-02
4.570000000000001350e-07,-9.167837232195054364e-02
4.580000000000001042e-07,-9.167837232167090622e-02
4.590000000000001264e-07,-9.167837232139125492e-02
4.600000000000001486e-07,-9.167837232111160362e-02
4.610000000000001178e-07,-9.167837232083195231e-02
4.620000000000001400e-07,-9.167837232055231489e-02
4.630000000000001093e-07,-9.167837232027264971e-02
4.640000000000001315e-07,-9.167837231999301228e-02
4.650000000000001007e-07,-9.167837231971336098e-02
4.660000000000001229e-07,-9.167837231943370968e-02
4.670000000000001451e-07,-9.167837231915407226e-02
4.680000000000001143e-07,-9.167837231887442095e-02
4.690000000000001365e-07,-9.167837231859476965e-02
4.700000000000001058e-07,-9.167837231831513223e-02
4.710000000000001280e-07,-9.167837231803549480e-02
4.720000000000001502e-07,-9.167837231775581575e-02
4.730000000000001194e-07,-9.167837231747619220e-02
4.740000000000001416e-07,-9.167837231719654090e-02
4.750000000000001109e-07,-9.167837231691690347e-02
4.760000000000001330e-07,-9.167837231663723829e-02
4.770000000000001552e-07,-9.167837231635760087e-02
4.780000000000001245e-07,-9.167837231607794957e-02
4.790000000000000937e-07,-9.167837231579829826e-02
4.800000000000001689e-07,-9.167837231551866084e-02
4.810000000000001381e-07,-9.167837231523900954e-02
4.820000000000001074e-07,-9.167837231495935824e-02
4.830000000000001825e-07,-9.167837231467972081e-02
4.840000000000001517e-07,-9.167837231440006951e-02
4.850000000000001210e-07,-9.167837231412041821e-02
4.860000000000000902e-07,-9.167837231384078078e-02
4.870000000000001654e-07,-9.167837231356112948e-02
4.880000000000001346e-07,-9.167837231328146430e-02
4.890000000000001039e-07,-9.167837231300184075e-02
4.900000000000001790e-07,-9.167837231272218945e-02
4.910000000000001482e-07,-9.167837231244255203e-02
4.920000000000001175e-07,-9.167837231216290073e-02
4.930000000000000867e-07,-9.167837231188324942e-02
4.940000000000001619e-07,-9.167837231160359812e-02
4.950000000000001311e-07,-9.167837231132394682e-02
4.960000000000001004e-07,-9.167837231104430940e-02
4.970000000000001755e-07,-9.167837231076465809e-02
4.980000000000001448e-07,-9.167837231048500679e-02
4.990000000000001140e-07,-9.167837231020536937e-02
5.000000000000000833e-07,-9.167837230992571806e-02
