z[nm],potential[V]
-8.730199999999999652e-08,3.699414234236820809e-01
-8.651999999999999653e-08,3.699414235389548167e-01
-8.573799999999999654e-08,3.699414236542275525e-01
-8.495599999999999655e-08,3.699414237695002883e-01
-8.417399999999999657e-08,3.699414238847730241e-01
-8.339199999999999658e-08,3.699414240000458154e-01
-8.260999999999999659e-08,3.699414241153185512e-01
-8.182799999999999660e-08,3.699414242305912315e-01
-8.104599999999999661e-08,3.699414243458640228e-01
-8.026399999999999663e-08,3.699414244611367586e-01
-7.948199999999999664e-08,3.699414245764095499e-01
-7.869999999999999665e-08,3.699414246916822857e-01
-7.791799999999999666e-08,3.699414248069549660e-01
-7.713599999999999667e-08,3.699414249222277573e-01
-7.635399999999999669e-08,3.699414250375004931e-01
-7.557199999999998346e-08,3.699414251527732289e-01
-7.478999999999999671e-08,3.699414252680459647e-01
-7.400799999999998349e-08,3.699414253833187005e-01
-7.322599999999999674e-08,3.699414254985914918e-01
-7.244399999999998351e-08,3.699414256138642276e-01
-7.166199999999999676e-08,3.699414257291369634e-01
-7.087999999999998354e-08,3.699414258444096992e-01
-7.009799999999999678e-08,3.699414259596824350e-01
-6.931599999999998356e-08,3.699414260749551708e-01
-6.853399999999999681e-08,3.699414261902279066e-01
-6.775199999999998358e-08,3.699414263055006424e-01
-6.696999999999999683e-08,3.699414264207734337e-01
-6.618799999999998361e-08,3.699414265360461695e-01
-6.540599999999999686e-08,3.699414266513189053e-01
-6.462399999999998363e-08,3.699414267665916412e-01
-6.384199999999999688e-08,3.699414268818643770e-01
-6.305999999999998366e-08,3.699414269971371128e-01
-6.227799999999999690e-08,3.699414271124098486e-01
-6.149599999999998368e-08,3.699414272276826399e-01
-6.071399999999999693e-08,3.699414273429553757e-01
-5.993199999999998371e-08,3.699414274582281115e-01
-5.914999999999999695e-08,3.699414275735008473e-01
-5.836799999999998373e-08,3.699414276887736386e-01
-5.758599999999999698e-08,3.699414278040463744e-01
-5.680399999999998375e-08,3.699414279193191102e-01
-5.602199999999999700e-08,3.699414280345917905e-01
-5.523999999999998378e-08,3.699414281498645818e-01
-5.445799999999999703e-08,3.699414282651373176e-01
-5.367599999999998380e-08,3.699414283804100534e-01
-5.289399999999999705e-08,3.699414284956828447e-01
-5.211199999999998383e-08,3.699414286109556360e-01
-5.132999999999999707e-08,3.699414287262283718e-01
-5.054799999999998385e-08,3.699414288415010521e-01
-4.976599999999999710e-08,3.699414289567737879e-01
-4.898399999999998388e-08,3.699414290720465237e-01
-4.820199999999999712e-08,3.699414291873192595e-01
-4.741999999999998390e-08,3.699414293025920508e-01
-4.663799999999999715e-08,3.699414294178647866e-01
-4.585599999999998392e-08,3.699414295331375224e-01
-4.507399999999999717e-08,3.699414296484103137e-01
-4.429199999999998395e-08,3.699414297636830495e-01
-4.350999999999999719e-08,3.699414298789557853e-01
-4.272799999999998397e-08,3.699414299942285211e-01
-4.194599999999999722e-08,3.699414301095012569e-01
-4.116399999999998400e-08,3.699414302247739927e-01
-4.038199999999999724e-08,3.699414303400467285e-01
-3.959999999999998402e-08,3.699414304553195199e-01
-3.881799999999999727e-08,3.699414305705922557e-01
-3.803599999999998404e-08,3.699414306858649915e-01
-3.725399999999999729e-08,3.699414308011377273e-01
-3.647199999999998407e-08,3.699414309164105186e-01
-3.568999999999999732e-08,3.699414310316832544e-01
-3.490799999999998409e-08,3.699414311469559347e-01
-3.412599999999999734e-08,3.699414312622286705e-01
-3.334399999999998412e-08,3.699414313775014618e-01
-3.256199999999999736e-08,3.699414314927741976e-01
-3.177999999999998414e-08,3.699414316080469334e-01
-3.099799999999999739e-08,3.699414317233197247e-01
-3.021599999999998417e-08,3.699414318385924605e-01
-2.943399999999999741e-08,3.699414319538651963e-01
-2.865199999999998419e-08,3.699414320691379321e-01
-2.786999999999999744e-08,3.699414321844106679e-01
-2.708799999999998421e-08,3.699414322996834037e-01
-2.630599999999999746e-08,3.699414324149561395e-01
-2.552399999999998424e-08,3.699414325302288753e-01
-2.474199999999999748e-08,3.699414326455016666e-01
-2.395999999999998426e-08,3.699414327607744024e-01
-2.317799999999999751e-08,3.699414328760471382e-01
-2.239599999999998429e-08,3.699414329913198740e-01
-2.161399999999999753e-08,3.699414331065926098e-01
-2.083199999999998431e-08,3.699414332218653456e-01
-2.004999999999999756e-08,3.699414333371380814e-01
-1.926799999999998433e-08,3.699414334524108172e-01
-1.848599999999999758e-08,3.699414335676836085e-01
-1.770399999999998436e-08,3.699414336829563443e-01
-1.692199999999999761e-08,3.699414337982290801e-01
-1.613999999999998438e-08,3.699414339135018159e-01
-1.535799999999999763e-08,3.699414340287745517e-01
-1.457599999999998441e-08,3.699414341440473430e-01
-1.379399999999999765e-08,3.699414342593200233e-01
-1.301199999999998443e-08,3.699414343745927591e-01
-1.222999999999999768e-08,3.699414344898655505e-01
-1.144799999999998446e-08,3.699414346051382863e-01
-1.066599999999999770e-08,3.699414347204110776e-01
-9.883999999999984480e-09,3.699414348356838134e-01
-9.101999999999997727e-09,3.699414349509564937e-01
-8.319999999999984504e-09,3.699414350662292850e-01
-7.537999999999997751e-09,3.699414351815020208e-01
-6.755999999999984528e-09,3.699414352967747566e-01
-5.973999999999997775e-09,3.699414354120474924e-01
-5.191999999999984552e-09,3.699414355273202282e-01
-4.409999999999997799e-09,3.699414356425930195e-01
-3.627999999999984577e-09,3.699414357578657553e-01
-2.845999999999997824e-09,3.699414358731384911e-01
-2.063999999999984601e-09,3.699414359884112269e-01
-1.281999999999997848e-09,3.699414361036839627e-01
-4.999999999999846249e-10,3.699414362189566985e-01
2.820000000000021281e-10,3.699414363342294343e-01
1.064000000000015351e-09,3.699414364495021701e-01
1.846000000000002104e-09,3.699414365647749614e-01
2.628000000000015327e-09,3.699414366800476972e-01
3.410000000000002080e-09,3.699414367953204330e-01
4.192000000000015303e-09,3.699414369105932243e-01
4.974000000000028525e-09,3.699414370258659601e-01
5.756000000000015278e-09,3.699414371411386404e-01
6.538000000000028501e-09,3.699414372564113762e-01
7.320000000000015254e-09,3.699414373716841120e-01
8.102000000000028477e-09,3.699414374869569033e-01
8.884000000000015230e-09,3.699414376022296391e-01
9.666000000000028453e-09,3.699414377175023749e-01
1.044800000000001521e-08,3.699414378327751662e-01
1.123000000000002843e-08,3.699414379480479020e-01
1.201200000000001518e-08,3.699414380633206378e-01
1.279400000000002840e-08,3.699414381785933736e-01
1.357600000000001516e-08,3.699414382938661094e-01
1.435800000000002838e-08,3.699414384091387897e-01
1.514000000000001513e-08,3.699414385244115810e-01
1.592200000000002836e-08,3.699414386396843168e-01
1.670400000000001511e-08,3.699414387549571082e-01
1.748600000000002833e-08,3.699414388702298440e-01
1.826800000000001508e-08,3.699414389855025798e-01
1.905000000000002831e-08,3.699414391007753156e-01
1.983200000000001506e-08,3.699414392160480514e-01
2.061400000000002828e-08,3.699414393313207872e-01
2.139600000000001504e-08,3.699414394465935230e-01
2.217800000000002826e-08,3.699414395618663143e-01
2.296000000000001501e-08,3.699414396771390501e-01
2.374200000000002824e-08,3.699414397924118414e-01
2.452400000000001499e-08,3.699414399076845217e-01
2.530600000000002821e-08,3.699414400229572575e-01
2.608800000000001496e-08,3.699414401382299933e-01
2.687000000000002819e-08,3.699414402535027291e-01
2.765200000000001494e-08,3.699414403687754649e-01
2.843400000000002816e-08,3.699414404840482007e-01
2.921600000000001492e-08,3.699414405993209920e-01
2.999800000000002814e-08,3.699414407145937833e-01
3.078000000000001489e-08,3.699414408298665191e-01
3.156200000000002811e-08,3.699414409451392549e-01
3.234400000000001487e-08,3.699414410604119907e-01
3.312600000000002809e-08,3.699414411756847265e-01
3.390800000000001484e-08,3.699414412909574623e-01
3.469000000000002807e-08,3.699414414062301981e-01
3.547200000000001482e-08,3.699414415215029894e-01
3.625400000000002804e-08,3.699414416367757252e-01
3.703600000000001479e-08,3.699414417520484610e-01
3.781800000000002802e-08,3.699414418673212523e-01
3.860000000000001477e-08,3.699414419825939881e-01
3.938200000000002799e-08,3.699414420978667239e-01
4.016400000000001475e-08,3.699414422131394042e-01
4.094600000000002797e-08,3.699414423284121400e-01
4.172800000000001472e-08,3.699414424436849314e-01
4.251000000000002794e-08,3.699414425589576672e-01
4.329200000000001470e-08,3.699414426742304030e-01
4.407400000000000145e-08,3.699414427895031943e-01
4.485600000000004114e-08,3.699414429047759301e-01
4.563800000000002790e-08,3.699414430200486659e-01
4.642000000000001465e-08,3.699414431353214017e-01
4.720200000000000140e-08,3.699414432505941375e-01
4.798400000000004110e-08,3.699414433658669288e-01
4.876600000000002785e-08,3.699414434811396091e-01
4.954800000000001460e-08,3.699414435964123449e-01
5.033000000000000135e-08,3.699414437116851362e-01
5.111200000000004105e-08,3.699414438269578720e-01
5.189400000000002780e-08,3.699414439422306078e-01
5.267600000000001455e-08,3.699414440575033436e-01
5.345800000000000131e-08,3.699414441727760794e-01
5.424000000000004100e-08,3.699414442880488707e-01
5.502200000000002775e-08,3.699414444033216065e-01
5.580400000000001450e-08,3.699414445185943423e-01
5.658600000000000126e-08,3.699414446338670781e-01
5.736800000000004095e-08,3.699414447491398139e-01
5.815000000000002770e-08,3.699414448644125497e-01
5.893200000000001446e-08,3.699414449796852855e-01
5.971400000000000121e-08,3.699414450949580213e-01
6.049600000000004090e-08,3.699414452102308126e-01
6.127800000000002765e-08,3.699414453255035484e-01
6.206000000000001441e-08,3.699414454407762842e-01
6.284200000000000116e-08,3.699414455560490200e-01
6.362400000000004085e-08,3.699414456713217558e-01
6.440600000000002761e-08,3.699414457865945471e-01
6.518800000000001436e-08,3.699414459018672829e-01
6.597000000000000111e-08,3.699414460171399632e-01
6.675200000000004080e-08,3.699414461324127545e-01
6.753400000000002756e-08,3.699414462476854903e-01
6.831600000000001431e-08,3.699414463629582261e-01
6.909800000000000106e-08,3.699414464782309619e-01
6.988000000000004076e-08,3.699414465935036977e-01
7.066200000000002751e-08,3.699414467087764891e-01
7.144400000000001426e-08,3.699414468240492249e-01
7.222600000000000102e-08,3.699414469393219607e-01
7.300800000000004071e-08,3.699414470545947520e-01
7.379000000000002746e-08,3.699414471698674878e-01
7.457200000000001421e-08,3.699414472851401681e-01
7.535400000000000097e-08,3.699414474004129039e-01
7.613600000000004066e-08,3.699414475156856397e-01
7.691800000000002741e-08,3.699414476309584310e-01
7.770000000000001417e-08,3.699414477462311668e-01
7.848200000000000092e-08,3.699414478615039026e-01
7.926400000000004061e-08,3.699414479767766939e-01
8.004600000000002736e-08,3.699414480920494297e-01
8.082800000000001412e-08,3.699414482073221655e-01
8.161000000000000087e-08,3.699414483225949013e-01
8.239200000000004056e-08,3.699414484378675816e-01
8.317400000000002732e-08,3.699414485531403174e-01
8.395600000000001407e-08,3.699414486684131087e-01
8.473800000000000082e-08,3.699414487836858445e-01
8.552000000000004051e-08,3.699414488989586358e-01
8.630200000000002727e-08,3.699414490142313716e-01
8.708400000000001402e-08,3.699414491295041074e-01
8.786600000000000077e-08,3.699414492447768432e-01
8.864800000000004047e-08,3.699414493600495790e-01
8.943000000000002722e-08,3.699414494753223148e-01
9.021200000000001397e-08,3.699414495905950506e-01
9.099400000000000073e-08,3.699414497058677864e-01
9.177600000000004042e-08,3.699414498211405777e-01
9.255800000000002717e-08,3.699414499364133135e-01
9.334000000000001392e-08,3.699414500516860493e-01
9.412200000000000068e-08,3.699414501669587851e-01
9.490400000000004037e-08,3.699414502822315209e-01
9.568600000000002712e-08,3.699414503975042567e-01
9.646800000000001388e-08,3.699414505127769925e-01
9.725000000000000063e-08,3.699414506280497283e-01
9.803200000000004032e-08,3.699414507433225197e-01
9.881400000000002707e-08,3.699414508585953110e-01
9.959600000000001383e-08,3.699414509738679913e-01
1.003780000000000006e-07,3.699414510891407271e-01
1.011600000000000403e-07,3.699414512044134629e-01
1.019420000000000270e-07,3.699414513196861987e-01
1.027240000000000138e-07,3.699414514349589345e-01
1.035060000000000005e-07,3.699414515502316703e-01
1.042880000000000402e-07,3.699414516655044616e-01
1.050700000000000270e-07,3.699414517807772529e-01
1.058520000000000137e-07,3.699414518960499887e-01
1.066340000000000534e-07,3.699414520113227245e-01
1.074160000000000402e-07,3.699414521265954603e-01
1.081980000000000269e-07,3.699414522418681961e-01
1.089800000000000137e-07,3.699414523571409319e-01
1.097620000000000534e-07,3.699414524724136677e-01
1.105440000000000401e-07,3.699414525876864590e-01
1.113260000000000269e-07,3.699414527029591948e-01
1.121080000000000136e-07,3.699414528182319306e-01
1.128900000000000533e-07,3.699414529335047219e-01
1.136720000000000401e-07,3.699414530487774577e-01
1.144540000000000268e-07,3.699414531640501935e-01
1.152360000000000136e-07,3.699414532793229293e-01
1.160180000000000533e-07,3.699414533945956651e-01
1.168000000000000400e-07,3.699414535098684009e-01
1.175820000000000268e-07,3.699414536251411367e-01
1.183640000000000135e-07,3.699414537404138725e-01
1.191460000000000532e-07,3.699414538556866638e-01
1.199280000000000400e-07,3.699414539709593996e-01
1.207100000000000267e-07,3.699414540862321354e-01
1.214920000000000135e-07,3.699414542015048712e-01
1.222740000000000532e-07,3.699414543167776070e-01
1.230560000000000399e-07,3.699414544320503984e-01
1.238380000000000267e-07,3.699414545473231342e-01
1.246200000000000134e-07,3.699414546625958700e-01
1.254020000000000531e-07,3.699414547778686058e-01
1.261840000000000399e-07,3.699414548931413416e-01
1.269660000000000266e-07,3.699414550084140774e-01
1.277480000000000134e-07,3.699414551236868132e-01
1.285300000000000531e-07,3.699414552389595490e-01
1.293120000000000398e-07,3.699414553542323403e-01
1.300940000000000266e-07,3.699414554695050761e-01
1.308760000000000133e-07,3.699414555847778119e-01
1.316580000000000530e-07,3.699414557000505477e-01
1.324400000000000398e-07,3.699414558153232835e-01
1.332220000000000265e-07,3.699414559305960748e-01
1.340040000000000133e-07,3.699414560458687551e-01
1.347860000000000530e-07,3.699414561611414909e-01
1.355680000000000397e-07,3.699414562764142822e-01
1.363500000000000265e-07,3.699414563916870180e-01
1.371320000000000132e-07,3.699414565069597538e-01
1.379140000000000529e-07,3.699414566222324896e-01
1.386960000000000397e-07,3.699414567375052254e-01
1.394780000000000264e-07,3.699414568527780167e-01
1.402600000000000132e-07,3.699414569680507525e-01
1.410420000000000529e-07,3.699414570833234883e-01
1.418240000000000396e-07,3.699414571985962796e-01
1.426060000000000264e-07,3.699414573138689599e-01
1.433880000000000131e-07,3.699414574291416957e-01
1.441700000000000528e-07,3.699414575444144315e-01
1.449520000000000396e-07,3.699414576596871673e-01
1.457340000000000263e-07,3.699414577749599031e-01
1.465160000000000131e-07,3.699414578902326944e-01
1.472980000000000528e-07,3.699414580055054302e-01
1.480800000000000395e-07,3.699414581207782216e-01
1.488620000000000263e-07,3.699414582360509574e-01
1.496440000000000131e-07,3.699414583513236932e-01
1.504260000000000527e-07,3.699414584665964290e-01
1.512080000000000395e-07,3.699414585818691092e-01
1.519900000000000263e-07,3.699414586971418450e-01
1.527720000000000130e-07,3.699414588124146364e-01
1.535540000000000527e-07,3.699414589276873722e-01
1.543360000000000395e-07,3.699414590429601635e-01
1.551180000000000262e-07,3.699414591582328993e-01
1.559000000000000130e-07,3.699414592735056351e-01
1.566820000000000526e-07,3.699414593887783709e-01
1.574640000000000394e-07,3.699414595040511067e-01
1.582460000000000262e-07,3.699414596193238425e-01
1.590280000000000129e-07,3.699414597345965783e-01
1.598100000000000526e-07,3.699414598498693141e-01
1.605920000000000394e-07,3.699414599651421054e-01
1.613740000000000261e-07,3.699414600804148412e-01
1.621560000000000129e-07,3.699414601956875770e-01
1.629380000000000526e-07,3.699414603109603128e-01
1.637200000000000393e-07,3.699414604262330486e-01
1.645020000000000261e-07,3.699414605415057844e-01
1.652840000000000128e-07,3.699414606567785202e-01
1.660660000000000525e-07,3.699414607720512560e-01
1.668480000000000393e-07,3.699414608873240473e-01
1.676300000000000260e-07,3.699414610025968386e-01
1.684120000000000128e-07,3.699414611178695189e-01
1.691940000000000525e-07,3.699414612331422547e-01
1.699760000000000392e-07,3.699414613484149905e-01
1.707580000000000260e-07,3.699414614636877263e-01
1.715400000000000127e-07,3.699414615789604621e-01
1.723220000000000524e-07,3.699414616942331979e-01
1.731040000000000392e-07,3.699414618095059892e-01
1.738860000000000259e-07,3.699414619247787805e-01
1.746680000000000127e-07,3.699414620400515163e-01
1.754500000000000524e-07,3.699414621553242521e-01
1.762320000000000391e-07,3.699414622705969879e-01
1.770140000000000259e-07,3.699414623858696682e-01
1.777960000000000126e-07,3.699414625011424040e-01
1.785780000000000523e-07,3.699414626164151398e-01
1.793600000000000391e-07,3.699414627316879312e-01
1.801420000000000258e-07,3.699414628469606670e-01
1.809240000000000126e-07,3.699414629622334583e-01
1.817060000000000523e-07,3.699414630775061941e-01
1.824880000000000390e-07,3.699414631927789299e-01
1.832700000000000258e-07,3.699414633080516657e-01
1.840520000000000125e-07,3.699414634233244015e-01
1.848340000000000522e-07,3.699414635385971373e-01
1.856160000000000390e-07,3.699414636538699286e-01
1.863980000000000257e-07,3.699414637691426644e-01
1.871800000000000125e-07,3.699414638844154002e-01
1.879620000000000522e-07,3.699414639996881915e-01
1.887440000000000389e-07,3.699414641149609273e-01
1.895260000000000257e-07,3.699414642302336631e-01
1.903080000000000124e-07,3.699414643455063989e-01
1.910900000000000521e-07,3.699414644607791347e-01
1.918720000000000389e-07,3.699414645760519260e-01
1.926540000000000256e-07,3.699414646913246063e-01
1.934360000000000124e-07,3.699414648065973421e-01
1.942180000000000521e-07,3.699414649218701334e-01
1.950000000000000124e-07,3.699414650371428692e-01
